zipcode,population,median_age,household_income
62330,1902.0,45.5,45776.0
62334,124.0,48.5,30417.0
62336,36.0,31.1,37500.0
62338,1335.0,40.1,59943.0
62339,811.0,50.5,47375.0
62340,1794.0,45.4,46012.0
62341,3499.0,46.8,52138.0
62343,775.0,37.7,42024.0
62345,482.0,41.1,40417.0
62346,198.0,46.3,42500.0
62347,2371.0,43.5,61729.0
62348,155.0,41.8,55147.0
62349,543.0,44.8,50089.0
62351,1871.0,46.6,56842.0
62352,277.0,34.8,41250.0
62353,5493.0,35.0,49375.0
62354,1709.0,54.3,51940.0
62355,912.0,51.1,41607.0
72727,6334.0,36.4,57069.0
72730,7749.0,33.8,50576.0
72732,4205.0,49.7,53597.0
72734,7814.0,37.9,49702.0
72736,6284.0,38.5,46970.0
72738,2422.0,46.9,39630.0
72739,508.0,44.6,57132.0
72740,9141.0,38.3,40668.0
72742,477.0,52.7,41458.0
72744,5400.0,34.9,32117.0
72745,12488.0,32.5,54954.0
72751,6872.0,34.3,53172.0
72752,356.0,53.8,30161.0
72753,8770.0,40.0,57781.0
72756,40187.0,35.7,47254.0
72758,39323.0,33.3,63807.0
72760,393.0,52.7,34583.0
72761,22294.0,31.9,47591.0
72762,37994.0,35.7,56142.0
72764,55486.0,28.7,40943.0
72768,1102.0,39.7,34479.0
72769,690.0,54.1,55650.0
72773,1098.0,38.3,41490.0
72774,5621.0,43.3,48365.0
72776,599.0,50.9,38214.0
72801,19859.0,25.6,31301.0
72802,21390.0,40.6,48312.0
72821,2121.0,41.7,30972.0
72823,6155.0,38.0,39055.0
72824,1600.0,35.3,44942.0
72827,124.0,46.5,14479.0
72830,15356.0,35.8,34240.0
72832,1006.0,38.6,40884.0
72833,4593.0,38.3,42014.0
72834,11044.0,38.4,39279.0
72835,737.0,54.9,25833.0
72837,7382.0,42.3,45061.0
72838,48.0,72.1,21012.0
72839,295.0,62.2,25600.0
72840,2120.0,40.9,35711.0
72842,1099.0,50.8,43750.0
72843,2660.0,36.3,44120.0
72845,1244.0,43.0,46548.0
72846,4140.0,38.7,36096.0
72847,2678.0,41.0,34056.0
72853,1914.0,41.5,35714.0
72854,780.0,49.3,27250.0
72855,5660.0,45.5,36713.0
72856,475.0,36.9,42019.0
72857,1441.0,38.1,37019.0
72858,3831.0,37.2,45300.0
72860,593.0,55.1,29974.0
72863,1547.0,41.2,39583.0
72865,1729.0,32.6,43750.0
72901,22201.0,33.9,27972.0
72903,26213.0,39.2,44167.0
72904,21517.0,31.3,28707.0
72908,13499.0,39.3,45214.0
72916,7833.0,40.9,66748.0
72921,13955.0,37.1,49714.0
72923,4821.0,40.3,43465.0
72926,603.0,50.4,30139.0
72927,8875.0,41.6,35837.0
72928,599.0,42.2,56563.0
72930,339.0,38.5,60909.0
72932,1957.0,39.8,49659.0
72933,5441.0,38.4,55785.0
72934,793.0,51.0,45044.0
72935,421.0,48.1,28281.0
72936,14355.0,37.2,54188.0
72937,3484.0,42.7,39762.0
72938,1410.0,40.6,47778.0
72940,2837.0,45.3,48860.0
72941,5686.0,39.1,50107.0
72943,2276.0,45.9,34213.0
72944,3555.0,42.3,50781.0
72945,215.0,45.0,30000.0
72946,3536.0,50.3,48114.0
72947,4613.0,37.2,36204.0
72949,8907.0,43.5,38618.0
72950,323.0,46.0,39417.0
72951,981.0,46.1,37285.0
72952,2941.0,37.2,31618.0
72956,34520.0,37.7,41026.0
72958,7354.0,39.7,36302.0
72959,3043.0,36.7,41641.0
73002,957.0,42.2,51806.0
73003,23764.0,32.0,62936.0
73004,1020.0,34.5,55000.0
73005,9599.0,35.1,33974.0
73006,3373.0,43.8,41285.0
73007,2105.0,41.8,69375.0
73008,20437.0,35.4,45340.0
73009,1289.0,43.8,42788.0
73010,19057.0,37.6,61855.0
73011,402.0,47.9,44306.0
73012,33160.0,32.9,96222.0
73013,49641.0,34.4,77908.0
73014,2106.0,39.5,59150.0
73015,3030.0,36.4,30905.0
73016,1751.0,36.2,66339.0
73017,1722.0,40.9,42159.0
73018,20244.0,37.2,43507.0
73020,22562.0,40.1,72500.0
73021,247.0,57.9,67500.0
73024,797.0,56.3,52344.0
73025,12148.0,40.3,129442.0
73026,10574.0,47.5,70982.0
73027,1400.0,40.6,45500.0
73028,3710.0,45.8,45054.0
73029,1625.0,37.0,37917.0
73030,4370.0,39.8,51684.0
73032,260.0,37.8,45938.0
73033,418.0,36.8,28750.0
73034,45033.0,35.3,75444.0
73036,20271.0,35.9,48805.0
73038,1882.0,43.5,36146.0
73040,1766.0,34.6,39940.0
73041,244.0,50.9,55000.0
73042,1099.0,39.9,54531.0
73043,161.0,58.9,29470.0
73044,21713.0,39.5,47658.0
73045,10529.0,41.6,56618.0
73047,5069.0,34.2,54143.0
73048,2197.0,35.7,55625.0
73049,6333.0,39.0,59821.0
73050,834.0,20.5,60313.0
73051,9892.0,39.0,47547.0
73052,6562.0,39.3,42149.0
73053,720.0,40.4,46875.0
73054,3935.0,42.2,51758.0
73055,9910.0,43.3,50437.0
73056,496.0,42.7,56750.0
73057,2293.0,39.0,35903.0
73059,2604.0,44.1,49185.0
73061,1781.0,37.6,66250.0
73062,1401.0,47.2,31744.0
73063,695.0,44.8,41000.0
73064,22545.0,38.5,70401.0
73065,7521.0,39.3,71585.0
73066,323.0,38.1,31705.0
73067,2276.0,41.9,60214.0
73068,12225.0,36.5,50739.0
73069,24757.0,30.9,43907.0
73071,40061.0,29.1,48682.0
73072,47331.0,28.3,63108.0
73073,618.0,39.5,62273.0
73074,1053.0,37.7,41250.0
73075,9278.0,37.8,44078.0
73077,6780.0,43.8,49938.0
73078,9486.0,35.9,81946.0
73079,540.0,34.1,55179.0
73080,9438.0,39.0,52569.0
73082,2887.0,39.0,37176.0
73084,7053.0,42.4,33448.0
73086,8592.0,43.3,51683.0
73089,12477.0,39.3,72480.0
73090,1072.0,41.7,60104.0
73092,1009.0,33.4,41417.0
73093,2848.0,34.7,71750.0
73095,1955.0,41.6,42034.0
73096,14438.0,25.4,45430.0
73097,100.0,41.2,38819.0
73098,4517.0,41.3,41602.0
73099,64418.0,35.1,68702.0
73102,5308.0,32.3,47664.0
73103,4763.0,33.1,48730.0
73104,2234.0,30.0,50994.0
73105,5693.0,34.7,34750.0
73106,13017.0,31.4,33797.0
73107,26458.0,32.9,39468.0
73108,14641.0,27.2,26547.0
73109,21718.0,29.8,30706.0
73110,34158.0,32.2,39777.0
73111,10837.0,43.3,25081.0
73112,32114.0,37.2,42237.0
73114,18372.0,29.4,34322.0
73115,21449.0,36.0,42736.0
73116,9465.0,42.7,71090.0
73117,5595.0,35.3,19771.0
73118,14072.0,34.6,51784.0
73119,33016.0,27.4,31138.0
73120,36336.0,37.1,47685.0
73121,3218.0,50.7,51618.0
73122,13849.0,35.6,44103.0
73127,25856.0,30.2,34240.0
73128,4934.0,31.6,70565.0
73129,18534.0,30.0,27689.0
73130,20236.0,39.3,60175.0
73131,3331.0,43.5,68750.0
73132,27509.0,35.4,51979.0
73134,4634.0,35.2,61311.0
73135,22049.0,33.2,53695.0
73139,18087.0,32.1,40182.0
73141,2580.0,34.9,36211.0
73142,12781.0,35.0,61740.0
73145,3117.0,22.3,60114.0
73149,5038.0,34.1,34736.0
73150,4582.0,48.3,80357.0
73151,1525.0,48.4,152875.0
73159,32273.0,35.2,45027.0
73160,57199.0,32.9,58351.0
73162,29086.0,42.8,69437.0
73165,6437.0,42.6,78281.0
73169,2308.0,31.6,64449.0
73170,37866.0,38.6,84474.0
73173,2126.0,33.9,90114.0
73179,4699.0,32.8,90505.0
73401,36146.0,38.1,48241.0
73430,1335.0,45.6,62589.0
73432,1124.0,39.4,49250.0
73433,2917.0,40.8,48152.0
73434,531.0,39.4,48036.0
73437,83.0,43.4,36042.0
73438,3592.0,38.8,40313.0
73439,7521.0,50.0,41954.0
73440,304.0,51.5,35179.0
73441,113.0,47.9,15000.0
73442,333.0,46.1,52500.0
73443,3727.0,35.5,40673.0
73444,98.0,43.8,2499.0
73446,8254.0,36.7,44631.0
73447,1349.0,38.6,46932.0
73448,6157.0,35.5,45786.0
73449,2789.0,46.6,45321.0
73450,1362.0,46.0,49375.0
73453,514.0,45.6,56750.0
73455,588.0,43.0,34688.0
73456,2119.0,38.6,38405.0
73458,894.0,40.7,32500.0
73459,1149.0,40.9,38690.0
73460,4656.0,37.7,30789.0
73461,743.0,35.8,42321.0
84734,131.0,45.3,30625.0
84735,249.0,63.1,41932.0
84736,196.0,40.0,51429.0
84737,16513.0,36.0,49133.0
84738,7868.0,42.5,53618.0
84739,500.0,41.2,46438.0
84740,189.0,46.3,40000.0
84741,5858.0,43.6,51366.0
84742,247.0,49.9,64375.0
84744,330.0,17.8,42500.0
84745,4212.0,34.8,40774.0
84746,1324.0,38.0,77857.0
84747,1044.0,30.6,41875.0
84749,373.0,31.8,63333.0
84750,554.0,61.1,28906.0
84751,1815.0,32.1,49938.0
84752,860.0,40.4,49688.0
84754,3954.0,38.1,51298.0
84756,339.0,59.1,56085.0
84757,1077.0,44.8,51771.0
84758,724.0,31.5,45417.0
84759,2168.0,32.7,46912.0
84760,668.0,45.8,57500.0
84761,3124.0,42.8,35633.0
84763,356.0,55.5,49167.0
84764,231.0,22.9,47250.0
84765,6680.0,30.8,71755.0
84767,565.0,53.6,47188.0
84770,41847.0,32.7,46726.0
84773,306.0,34.4,33625.0
84774,1913.0,39.7,70000.0
84775,427.0,58.5,40972.0
84776,665.0,35.9,59583.0
84779,477.0,40.3,45938.0
84780,22762.0,33.5,54225.0
84782,843.0,40.3,53963.0
84784,2926.0,15.2,45600.0
84790,39469.0,39.7,57145.0
85003,9079.0,38.8,45615.0
85004,5209.0,33.3,34595.0
85006,27804.0,31.0,29903.0
85007,14461.0,33.9,27557.0
85008,59490.0,28.8,34677.0
85009,46006.0,28.9,23302.0
85012,6558.0,43.4,55542.0
85013,21371.0,38.2,50182.0
85014,27316.0,35.5,43682.0
85015,38829.0,32.1,30661.0
85016,35660.0,38.3,51245.0
85017,41468.0,26.4,27864.0
85018,38587.0,38.3,56653.0
85019,24426.0,29.2,30202.0
85020,33478.0,43.5,48257.0
85021,40422.0,33.4,37595.0
85022,50369.0,38.7,48600.0
85023,33328.0,35.7,51483.0
85024,24553.0,35.4,68557.0
85027,35225.0,36.1,50427.0
85028,19608.0,47.3,90381.0
85029,45513.0,35.1,42224.0
85031,31005.0,27.0,23832.0
85032,71957.0,35.5,48608.0
85033,64428.0,25.2,35571.0
85034,4322.0,28.6,24046.0
85035,57470.0,24.6,34636.0
85037,49702.0,27.3,50224.0
85040,32420.0,28.3,32133.0
85041,62683.0,28.3,47199.0
85042,43820.0,31.6,46676.0
85043,36177.0,26.9,43895.0
85044,39574.0,39.0,70860.0
85045,7465.0,40.2,120804.0
85048,35621.0,40.1,98382.0
85050,30715.0,38.6,82529.0
85051,42223.0,32.7,38864.0
85053,28404.0,36.8,47387.0
85054,6390.0,39.7,76413.0
85083,19443.0,37.9,101932.0
85085,20689.0,34.4,81031.0
85086,41533.0,41.5,82746.0
85087,8351.0,46.8,70525.0
85118,11572.0,64.9,64138.0
85119,21271.0,57.2,45762.0
85120,29767.0,51.1,37271.0
85121,2153.0,26.8,13153.0
85122,54941.0,34.7,45818.0
85123,10560.0,33.3,42347.0
85128,15982.0,35.3,38202.0
85131,18221.0,34.5,31518.0
85132,35906.0,38.7,50385.0
85135,502.0,50.9,36016.0
85137,2603.0,41.9,56607.0
85138,35198.0,34.8,69732.0
85139,18450.0,35.3,55316.0
85140,43283.0,30.8,62368.0
85141,342.0,52.0,38750.0
85142,55931.0,32.9,76384.0
85143,36414.0,34.0,59390.0
85145,2679.0,26.9,49688.0
85147,4372.0,30.2,17091.0
85172,1471.0,33.5,37694.0
85173,2940.0,43.4,39583.0
85192,1339.0,50.8,44911.0
85193,4412.0,36.6,33565.0
85194,7232.0,52.7,47278.0
85201,50323.0,30.7,35799.0
85202,39095.0,31.1,44702.0
85203,36889.0,32.7,47422.0
85204,64583.0,32.3,46433.0
85205,41376.0,50.1,46055.0
85206,35415.0,45.7,46361.0
85207,47214.0,42.3,65627.0
85208,37360.0,47.2,45573.0
85209,41738.0,43.2,57731.0
85210,38707.0,30.6,37861.0
85212,28700.0,31.1,81101.0
85213,35241.0,38.6,57612.0
85215,15969.0,55.5,61908.0
85224,43827.0,34.2,64694.0
85225,70168.0,32.1,56272.0
85226,36707.0,35.2,77932.0
85233,35828.0,36.2,77415.0
85234,50101.0,33.8,80028.0
85248,31990.0,58.9,66614.0
85249,38958.0,39.8,99118.0
85250,17445.0,48.7,63538.0
85251,39867.0,36.5,52453.0
85253,17461.0,53.3,129375.0
85254,46915.0,44.3,87580.0
85255,40151.0,48.0,118618.0
85256,4638.0,32.4,32349.0
85257,31426.0,38.6,53552.0
85258,23933.0,54.4,77892.0
85259,22479.0,47.7,102875.0
85260,37596.0,45.4,79162.0
85262,10575.0,57.3,129564.0
85263,2313.0,70.5,74737.0
85264,1310.0,34.0,51250.0
85266,11715.0,58.0,114513.0
85268,24139.0,57.0,75394.0
85281,61382.0,23.8,31921.0
85282,51847.0,31.1,51129.0
85283,49123.0,31.8,56887.0
85284,18436.0,44.6,113370.0
85286,40933.0,34.4,95931.0
85295,42290.0,31.7,90773.0
85296,41556.0,33.4,84089.0
85297,31683.0,29.6,96875.0
85298,29153.0,36.1,101684.0
85301,66818.0,29.2,27336.0
85302,39430.0,35.4,41660.0
85303,30801.0,30.2,48711.0
85304,27520.0,40.7,56552.0
85305,11771.0,34.3,64315.0
85306,24697.0,37.7,57386.0
85307,8295.0,31.1,50431.0
85308,65922.0,39.7,70309.0
85310,18969.0,41.9,92875.0
85320,1497.0,30.6,26034.0
85321,4873.0,44.6,34352.0
85322,753.0,33.5,31667.0
85323,40729.0,28.9,46146.0
85324,2689.0,58.9,34516.0
85325,927.0,70.4,40208.0
85326,56102.0,32.7,53694.0
85328,449.0,50.3,37500.0
85331,28710.0,47.2,97195.0
85332,1334.0,67.2,38378.0
85333,588.0,43.8,41111.0
85334,969.0,46.2,45083.0
85335,33937.0,28.9,49504.0
85336,558.0,35.4,38393.0
85337,2790.0,28.7,29608.0
85338,46098.0,33.8,70004.0
85339,43651.0,29.9,65693.0
85340,30756.0,37.3,84170.0
85342,1319.0,58.2,40321.0
85343,175.0,28.3,48690.0
85344,10015.0,40.9,36030.0
85345,57867.0,34.5,46746.0
85346,4197.0,71.6,39432.0
85347,910.0,32.9,36229.0
85348,2790.0,64.5,35893.0
85349,29377.0,27.5,31793.0
85350,22173.0,28.7,34545.0
85351,29216.0,72.8,35453.0
85352,377.0,33.4,29833.0
85353,37983.0,27.1,56640.0
85354,7053.0,35.4,48864.0
85355,11380.0,34.2,85421.0
85356,5138.0,53.9,45806.0
85357,517.0,50.9,23854.0
85360,250.0,51.3,38750.0
85361,6593.0,39.1,50489.0
85362,585.0,64.5,32083.0
85363,6563.0,34.3,37136.0
85364,74767.0,31.2,39088.0
85365,48529.0,35.2,50301.0
85367,20995.0,64.4,48480.0
85371,440.0,29.8,19612.0
85373,19089.0,64.7,51526.0
85374,46045.0,54.9,49515.0
85375,27701.0,73.8,46071.0
85377,3160.0,65.3,82340.0
85379,45742.0,33.0,74025.0
85381,25767.0,42.3,76015.0
85382,39689.0,42.5,62921.0
85383,42126.0,37.7,104814.0
85387,10663.0,63.4,66529.0
85388,27580.0,33.4,72048.0
85390,8665.0,58.7,43146.0
85392,38097.0,32.6,66379.0
85395,27421.0,43.5,80216.0
85396,15839.0,39.5,73941.0
85501,13342.0,43.9,39417.0
85530,1988.0,24.8,23333.0
85533,2928.0,32.5,44615.0
85534,2785.0,42.2,39167.0
85536,592.0,31.0,50777.0
85539,5132.0,43.2,45475.0
85540,3464.0,29.7,69577.0
85541,21576.0,55.8,42135.0
85542,3360.0,24.3,40047.0
85543,3829.0,34.2,51159.0
85544,1815.0,61.6,60660.0
85545,461.0,60.6,29830.0
85546,20422.0,35.1,50115.0
85550,5199.0,26.3,34500.0
85551,285.0,51.9,58083.0
85552,6503.0,27.2,43583.0
85553,1564.0,64.5,36339.0
85554,516.0,60.2,42386.0
85601,607.0,64.4,24010.0
85602,9052.0,53.1,35735.0
52356,2495.0,45.2,66486.0
52358,3638.0,45.3,61458.0
52359,281.0,40.4,39792.0
52361,4478.0,39.7,48750.0
52362,879.0,43.9,55655.0
52401,2122.0,33.8,22773.0
52402,41189.0,34.1,59974.0
52403,22961.0,43.5,63212.0
52404,38337.0,34.1,47492.0
52405,25420.0,37.2,57234.0
52411,7456.0,45.1,120946.0
52501,29655.0,38.9,41332.0
52530,907.0,50.9,48654.0
52531,6073.0,43.2,46348.0
52533,1644.0,38.4,47969.0
52534,272.0,45.3,32125.0
52535,1034.0,45.6,46719.0
52536,1068.0,43.8,64226.0
52537,7186.0,38.8,50010.0
52540,1271.0,46.2,47500.0
52542,541.0,42.5,42000.0
52543,392.0,31.7,103125.0
52544,7346.0,44.3,37008.0
52548,97.0,48.8,45417.0
52549,791.0,38.2,39583.0
52550,391.0,54.2,44028.0
52551,426.0,51.9,60804.0
52552,839.0,35.2,49063.0
52553,1860.0,41.3,53654.0
52554,1277.0,41.7,41286.0
52555,357.0,49.8,49375.0
52556,13433.0,40.6,42402.0
52560,534.0,41.5,43295.0
52561,989.0,35.5,48750.0
52563,1548.0,43.5,44125.0
52565,1943.0,48.4,44891.0
52566,179.0,45.4,45250.0
52567,782.0,55.1,68375.0
52569,579.0,54.4,41136.0
52570,924.0,30.3,45625.0
52571,1632.0,42.9,47938.0
52572,1179.0,34.0,38661.0
52574,762.0,47.5,38750.0
52576,488.0,51.3,26250.0
52577,15180.0,39.3,46290.0
52580,499.0,30.2,53191.0
52581,330.0,59.1,58125.0
52583,194.0,57.2,27266.0
52584,484.0,26.6,44239.0
52585,975.0,43.6,57727.0
52586,371.0,57.0,44167.0
52590,1234.0,32.0,35850.0
52591,3149.0,45.1,49773.0
52593,113.0,49.3,60000.0
52594,384.0,45.8,57188.0
52595,482.0,27.4,39688.0
52601,29315.0,42.5,42965.0
52619,597.0,37.9,53661.0
52620,799.0,44.7,44375.0
52621,588.0,54.1,55250.0
52623,2056.0,38.3,47411.0
52624,194.0,35.3,40865.0
52625,2568.0,43.5,51480.0
52626,1591.0,40.1,45682.0
52627,13103.0,43.5,46625.0
52630,456.0,45.8,46111.0
52632,13184.0,40.3,36478.0
52635,762.0,49.5,40577.0
52637,2409.0,37.6,58319.0
52638,592.0,43.3,58281.0
52639,1898.0,49.4,52244.0
52640,1511.0,42.0,51845.0
52641,11917.0,39.1,49662.0
52644,324.0,51.0,71250.0
52645,3304.0,44.9,58320.0
52646,379.0,37.4,45750.0
52647,197.0,35.3,49583.0
52649,933.0,44.8,42917.0
52650,805.0,44.6,48750.0
52651,695.0,42.7,58036.0
52653,3413.0,43.8,50667.0
52654,1557.0,42.3,52656.0
52655,4606.0,39.7,44331.0
52656,2311.0,48.9,61733.0
52657,73.0,34.7,55893.0
52658,788.0,54.5,56667.0
52659,1560.0,42.6,49567.0
52720,940.0,44.6,64627.0
52721,689.0,43.5,59306.0
52722,36393.0,40.9,75104.0
52726,5300.0,42.9,81915.0
52727,239.0,51.7,58750.0
52728,1093.0,36.2,47734.0
52729,873.0,48.3,68611.0
52730,4888.0,43.1,50350.0
52731,898.0,44.0,58884.0
52732,27424.0,42.3,43516.0
52737,445.0,37.8,60625.0
52738,3789.0,37.0,49722.0
52739,796.0,35.0,35341.0
52742,7778.0,40.6,58088.0
52745,634.0,42.7,57241.0
52746,869.0,48.4,76000.0
52747,2233.0,39.6,64306.0
52748,10235.0,35.3,67113.0
52749,1164.0,32.2,75139.0
52750,621.0,45.5,69940.0
52751,924.0,42.9,61719.0
52752,449.0,41.1,50278.0
52753,5505.0,42.2,81891.0
52754,1374.0,45.2,60694.0
52755,2037.0,39.0,61250.0
52756,2068.0,47.3,85500.0
52757,203.0,37.5,45417.0
52758,189.0,45.1,69375.0
52760,358.0,60.7,50924.0
52761,30273.0,38.1,55037.0
52765,418.0,51.3,44219.0
52766,957.0,50.7,54830.0
52768,1440.0,42.7,60250.0
52769,656.0,40.9,73125.0
52772,4791.0,42.8,60233.0
52773,2046.0,45.7,61000.0
52774,119.0,36.5,76250.0
52776,4701.0,35.1,60109.0
52777,1323.0,40.1,55921.0
52778,4374.0,36.0,63576.0
52801,1015.0,31.4,25817.0
52802,10520.0,36.9,36654.0
52803,22676.0,33.3,46455.0
52804,27007.0,37.3,50474.0
52806,28498.0,34.8,51739.0
52807,15054.0,37.1,54894.0
53001,1866.0,45.1,70000.0
53002,2632.0,38.7,75357.0
53003,130.0,53.5,65625.0
53004,3461.0,38.0,71856.0
53005,20032.0,45.1,91802.0
53006,1830.0,42.1,72262.0
53007,1816.0,43.9,46771.0
53010,7503.0,46.5,61875.0
53011,2373.0,44.8,65333.0
53012,18404.0,44.6,84301.0
53013,3260.0,40.2,61161.0
53014,7837.0,43.8,61142.0
53015,2559.0,41.4,62209.0
53016,386.0,43.5,50208.0
53017,5890.0,47.6,104658.0
53018,7951.0,45.0,92832.0
53019,1894.0,44.3,64028.0
53020,3653.0,49.0,61515.0
53021,4834.0,42.1,76106.0
53022,19234.0,42.6,78434.0
53023,2593.0,37.4,65938.0
53024,16819.0,42.1,72802.0
53027,22355.0,42.0,66058.0
53029,20551.0,43.0,84412.0
53032,4759.0,39.0,60827.0
53033,4889.0,49.2,84867.0
53034,1744.0,43.4,57297.0
53035,2550.0,40.4,60550.0
53036,2786.0,38.0,73657.0
53037,9741.0,38.5,66287.0
53038,4239.0,37.6,71940.0
53039,4669.0,42.7,52083.0
53040,8102.0,40.0,72594.0
53042,6880.0,41.3,58808.0
53044,2508.0,43.8,78500.0
53045,21218.0,47.8,96160.0
53046,1053.0,46.4,54257.0
53047,50.0,31.7,123750.0
53048,3095.0,38.4,47860.0
53049,2692.0,38.3,80435.0
53050,6787.0,44.0,54291.0
53051,36177.0,44.1,74238.0
53057,1605.0,48.5,65909.0
53058,3705.0,43.4,86745.0
53059,1790.0,48.0,67069.0
53061,5264.0,46.2,53780.0
53063,1686.0,46.1,71875.0
53065,2346.0,41.5,61919.0
53066,34738.0,41.9,83513.0
53069,639.0,55.9,114141.0
53070,5028.0,41.4,62436.0
53072,24879.0,43.1,77627.0
53073,14496.0,44.1,57109.0
53074,12961.0,38.9,66982.0
53075,3102.0,44.9,66830.0
53076,3497.0,45.8,95441.0
53078,1794.0,44.4,67407.0
53079,1391.0,46.0,68869.0
53080,5882.0,36.7,60493.0
53081,43072.0,37.3,43907.0
53083,20031.0,42.4,67095.0
53085,11261.0,45.7,54909.0
53086,7992.0,41.1,75789.0
53088,442.0,39.0,54318.0
53089,18976.0,40.5,81988.0
53090,21894.0,39.0,65251.0
53091,1900.0,45.7,54698.0
53092,21221.0,50.1,93619.0
53093,1982.0,43.1,76875.0
53094,19492.0,35.8,49353.0
53095,27256.0,43.9,60706.0
53097,5626.0,44.7,105865.0
53098,11908.0,45.0,53301.0
53103,3728.0,47.9,83487.0
53104,5312.0,46.5,65019.0
53105,28985.0,43.3,62432.0
53108,3317.0,51.3,65573.0
53110,18478.0,41.8,46401.0
53114,2907.0,37.5,61714.0
53115,15998.0,40.2,52709.0
53118,7352.0,48.9,78510.0
53119,5441.0,42.7,83125.0
53120,9757.0,42.1,64336.0
53121,18874.0,39.5,62135.0
53122,6085.0,46.6,119512.0
53125,1888.0,56.6,76793.0
53126,7218.0,43.5,72159.0
53128,9020.0,37.5,53750.0
53129,14272.0,44.6,64326.0
53130,7802.0,45.5,66442.0
53132,35732.0,41.8,74797.0
53137,1661.0,46.0,71923.0
53139,2885.0,46.6,74635.0
53140,30015.0,32.6,37553.0
53142,31928.0,39.2,66836.0
53143,24159.0,34.8,44023.0
53144,27091.0,34.7,55547.0
53146,7919.0,46.4,83898.0
53147,16579.0,43.3,53965.0
53149,19515.0,43.2,82766.0
53150,25273.0,44.1,81317.0
53151,31745.0,47.7,76584.0
53153,2501.0,48.4,82159.0
53154,35218.0,37.9,67845.0
53156,2962.0,42.4,54313.0
53158,16420.0,42.0,76250.0
53167,573.0,29.3,51964.0
62356,442.0,45.8,40707.0
62357,198.0,26.6,27321.0
62358,851.0,35.8,45750.0
62360,1932.0,37.4,50714.0
62361,555.0,33.7,42250.0
62362,325.0,54.5,29375.0
62363,5952.0,43.7,39443.0
62365,684.0,36.3,58125.0
62366,1584.0,39.2,42237.0
62367,842.0,51.4,40278.0
62370,411.0,52.5,38625.0
62374,213.0,53.1,49500.0
62375,350.0,47.6,111667.0
62376,1093.0,43.2,49444.0
62378,962.0,53.3,56146.0
62379,1805.0,43.8,52143.0
62380,418.0,36.4,70625.0
62401,18925.0,40.3,49244.0
62410,1199.0,35.9,57232.0
62411,4247.0,41.6,51685.0
62413,432.0,44.2,56667.0
62414,2033.0,39.2,39500.0
62417,2488.0,42.3,46300.0
62418,1694.0,46.4,43938.0
62419,362.0,48.6,52000.0
62420,4701.0,42.2,46667.0
62421,807.0,34.8,59250.0
62422,1113.0,45.1,39861.0
62423,503.0,38.1,53194.0
62424,2482.0,35.3,57784.0
62425,351.0,52.7,60536.0
62426,884.0,44.7,39239.0
62427,1650.0,40.6,60714.0
62428,2785.0,45.5,40366.0
62431,952.0,47.9,44464.0
62432,350.0,50.2,50795.0
62433,922.0,47.2,48125.0
62434,325.0,53.0,50625.0
62436,602.0,32.0,40231.0
62438,340.0,47.5,39205.0
62439,6883.0,44.8,40927.0
62440,1346.0,33.2,55647.0
62441,7134.0,40.3,48961.0
62442,2566.0,47.4,48563.0
62443,1588.0,38.8,53232.0
62444,262.0,41.3,67000.0
62445,1365.0,35.1,62422.0
62446,362.0,45.7,54875.0
62447,3419.0,47.7,46750.0
62448,5877.0,43.2,53797.0
62449,3203.0,40.0,44292.0
62450,12485.0,42.4,42555.0
62451,1995.0,45.0,40625.0
62452,494.0,38.8,49667.0
62454,11280.0,42.2,47434.0
62458,1919.0,44.6,38510.0
62459,273.0,42.3,51042.0
62460,912.0,47.5,37898.0
62461,699.0,46.7,61250.0
62462,949.0,36.1,66579.0
62463,1342.0,42.3,52604.0
62465,931.0,41.7,66167.0
62466,6346.0,35.1,45956.0
62467,4066.0,36.7,76767.0
62468,2646.0,41.3,43699.0
62469,567.0,37.1,69148.0
62471,10019.0,38.8,48528.0
62473,1579.0,36.0,55848.0
62474,1036.0,46.3,53906.0
62475,340.0,57.1,58929.0
62476,1641.0,43.1,44327.0
62477,1057.0,43.7,48636.0
62478,401.0,43.4,49250.0
62479,871.0,37.8,70417.0
62480,451.0,51.5,45446.0
62481,412.0,37.3,62625.0
62501,2819.0,44.4,74779.0
62510,1869.0,35.4,40282.0
62512,304.0,40.6,56417.0
62513,1654.0,36.0,54306.0
62514,239.0,48.1,77344.0
62515,1003.0,48.3,49615.0
62517,193.0,40.2,41500.0
62518,360.0,40.3,70069.0
62520,1477.0,47.5,79712.0
62521,35870.0,42.6,50219.0
62522,15456.0,37.1,43010.0
62523,1284.0,32.7,10268.0
62526,33205.0,39.1,39312.0
62530,1566.0,41.0,61445.0
62531,1959.0,42.7,63500.0
62533,833.0,47.8,50333.0
62534,1167.0,42.2,48500.0
62535,3558.0,43.9,80833.0
62536,854.0,45.6,83068.0
62538,307.0,50.9,44018.0
62539,1349.0,40.5,55455.0
62540,1680.0,35.0,37361.0
62543,465.0,39.8,47500.0
62544,1811.0,41.8,63906.0
62545,1066.0,44.5,54786.0
62546,1510.0,41.0,58839.0
62547,744.0,38.5,59286.0
62548,2081.0,46.7,68063.0
62549,6293.0,41.0,65729.0
62550,2836.0,43.9,60068.0
62551,626.0,45.9,45357.0
62553,556.0,48.2,49286.0
62554,1444.0,48.0,63295.0
62555,516.0,36.5,80313.0
